date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:13:27	0/-1	---M--	302	error ('')			https://printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyL2tqNDJ5em5qL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyL2tqNDJ5em5qL2ZvcmNlLzE=.6c.delayed	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/kj42yznj/force/1)
09:14:10	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:13:30%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGtpIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index7083.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:10	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:13:30%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGtnIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index4cc6.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:10	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:13:30%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGtmIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexb513.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:10	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:13:30%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGtqIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index24ed.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:11	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:13%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGtuIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index4158.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:11	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:13%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGtvIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index71f5.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:11	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:13%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGtxIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexfbc6.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:11	11884/11884	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2007:14:13%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyLzh3bW44cjlqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyLzh3bW44cjlqL2ZvcmNlLzE=.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/8wmn8r9j/force/1)
09:14:11	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:14%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGtyIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index8081.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:11	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:14%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGtsIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexe428.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:11	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:14%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGt0Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index8e80.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:12	91974/91974	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2007:14:14%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/8wmn8r9j/force/1?page=2	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/asset/index/container/8wmn8r9j/force/14658.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/8wmn8r9j/force/1)
09:14:12	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:14%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGt1Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index9960.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:12	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:15%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGt3Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexd2e2.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:12	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:15%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGt5Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index8fa2.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:13	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:15%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGt6Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index2dba.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:13	28448/28448	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2007:14:15%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/8wmn8r9j/force/1?page=3	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/asset/index/container/8wmn8r9j/force/19ba9.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/8wmn8r9j/force/1)
09:14:13	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:15%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGwxIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexd83f.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:13	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:16%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGwyIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexfdcd.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:13	11866/11866	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2007:14:16%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyL3lqa3E3eDZqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyL3lqa3E3eDZqL2ZvcmNlLzE=.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/yjkq7x6j/force/1)
09:14:31	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:16%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGw0Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index9485.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:31	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:16%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGw2Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index6df1.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:31	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:16%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGw5Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexc9b2.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:31	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:16%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGw3Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexf0b8.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:32	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:34%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGxhIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexd064.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:32	13382/13382	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2007:14:34%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyL3l3bjg1OG13L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyL3l3bjg1OG13L2ZvcmNlLzE=.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/ywn858mw/force/1)
09:14:32	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:35%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGxjIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexfcb5.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:32	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:35%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGxlIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index8665.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:32	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:35%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGxmIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexaf14.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:32	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:35%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/ywn858mw/force/1?page=2	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/asset/index/container/ywn858mw/force/14658	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/ywn858mw/force/1)
09:14:33	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:35%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGxoIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index001e.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:33	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:35%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/ywn858mw/force/1?page=2	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/asset/index/container/ywn858mw/force/14658	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/ywn858mw/force/1)
09:14:33	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:35%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGxpIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexa098.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:33	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:36%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGxtIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index1f23.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:33	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:36%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyLzl3NTE0OWx3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyLzl3NTE0OWx3L2ZvcmNlLzE=	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/9w5149lw/force/1)
09:14:34	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:36%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGxrIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexd58f.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:34	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:36%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGxuIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index8265.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:34	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:36%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/9w5149lw/force/1?page=2	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/asset/index/container/9w5149lw/force/14658	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/9w5149lw/force/1)
09:14:34	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:36%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGxwIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index4d0b.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:34	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:36%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGxxIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index009c.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:34	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:37%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGxzIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index62e8.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:34	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:37%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/9w5149lw/force/1?page=2	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/asset/index/container/9w5149lw/force/14658	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/9w5149lw/force/1)
09:14:34	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:37%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGx1Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index52fb.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:35	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:37%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyLzl3NTE0OWx3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyLzl3NTE0OWx3L2ZvcmNlLzE=	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/9w5149lw/force/1)
09:14:35	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:37%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGx2Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index35f2.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:35	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:38%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGx5Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index2c55.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:35	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:38%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNvMGx4Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexbf8f.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:14:35	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:14:38%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/ZXZlbnQvaW5kZXgvP3Jlc2V0PXRydWU=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/ZXZlbnQvaW5kZXgvP3Jlc2V0PXRydWU=	(from https://printmyphotosgrahamstown.photofrog.co.za/event/index/?reset=true)
